date,state,county,fips,cases,deaths,population,daily_cases,daily_deaths
2021-05-09,Georgia,Cobb,13067,78824,1053,745057,56,0
2021-05-09,Georgia,DeKalb,13089,66269,1006,743187,42,0
2021-05-09,Georgia,Fulton,13121,97433,1384,1021902,66,0
2021-05-09,Georgia,Gwinnett,13135,101529,1151,902298,44,0
2021-05-09,Georgia,Hall,13139,27423,468,195961,11,0
2021-05-10,Georgia,Cobb,13067,78856,1053,745057,32,0
2021-05-10,Georgia,DeKalb,13089,66314,1006,743187,45,0
2021-05-10,Georgia,Fulton,13121,97479,1384,1021902,46,0
2021-05-10,Georgia,Gwinnett,13135,101569,1151,902298,40,0
2021-05-10,Georgia,Hall,13139,27435,468,195961,12,0
2021-05-11,Georgia,Cobb,13067,78922,1054,745057,66,1
2021-05-11,Georgia,DeKalb,13089,66347,1007,743187,33,1
2021-05-11,Georgia,Fulton,13121,97567,1387,1021902,88,3
2021-05-11,Georgia,Gwinnett,13135,101636,1154,902298,67,3
2021-05-11,Georgia,Hall,13139,27449,470,195961,14,2
2021-05-12,Georgia,Cobb,13067,78998,1057,745057,76,3
2021-05-12,Georgia,DeKalb,13089,66398,1016,743187,51,9
2021-05-12,Georgia,Fulton,13121,97667,1388,1021902,100,1
2021-05-12,Georgia,Gwinnett,13135,101710,1158,902298,74,4
2021-05-12,Georgia,Hall,13139,27473,470,195961,24,0
2021-05-13,Georgia,Cobb,13067,79090,1057,745057,92,0
2021-05-13,Georgia,DeKalb,13089,66472,1021,743187,74,5
2021-05-13,Georgia,Fulton,13121,97780,1388,1021902,113,0
2021-05-13,Georgia,Gwinnett,13135,101783,1158,902298,73,0
2021-05-13,Georgia,Hall,13139,27499,471,195961,26,1
2021-05-14,Georgia,Cobb,13067,79173,1058,745057,83,1
2021-05-14,Georgia,DeKalb,13089,66539,1024,743187,67,3
2021-05-14,Georgia,Fulton,13121,97875,1389,1021902,95,1
2021-05-14,Georgia,Gwinnett,13135,101836,1158,902298,53,0
2021-05-14,Georgia,Hall,13139,27513,472,195961,14,1
2021-05-15,Georgia,Cobb,13067,79218,1058,745057,45,0
2021-05-15,Georgia,DeKalb,13089,66584,1025,743187,45,1
2021-05-15,Georgia,Fulton,13121,97937,1390,1021902,62,1
2021-05-15,Georgia,Gwinnett,13135,101893,1159,902298,57,1
2021-05-15,Georgia,Hall,13139,27526,472,195961,13,0
2021-05-16,Georgia,Cobb,13067,79251,1058,745057,33,0
2021-05-16,Georgia,DeKalb,13089,66625,1025,743187,41,0
2021-05-16,Georgia,Fulton,13121,97988,1390,1021902,51,0
2021-05-16,Georgia,Gwinnett,13135,101937,1159,902298,44,0
2021-05-16,Georgia,Hall,13139,27533,472,195961,7,0
2021-05-17,Georgia,Cobb,13067,79287,1058,745057,36,0
2021-05-17,Georgia,DeKalb,13089,66662,1025,743187,37,0
2021-05-17,Georgia,Fulton,13121,98031,1390,1021902,43,0
2021-05-17,Georgia,Gwinnett,13135,101968,1159,902298,31,0
2021-05-17,Georgia,Hall,13139,27545,472,195961,12,0
2021-05-18,Georgia,Cobb,13067,79353,1062,745057,66,4
2021-05-18,Georgia,DeKalb,13089,66730,1025,743187,68,0
2021-05-18,Georgia,Fulton,13121,98089,1393,1021902,58,3
2021-05-18,Georgia,Gwinnett,13135,102027,1159,902298,59,0
2021-05-18,Georgia,Hall,13139,27555,473,195961,10,1
2021-05-19,Georgia,Cobb,13067,79415,1064,745057,62,2
2021-05-19,Georgia,DeKalb,13089,66779,1027,743187,49,2
2021-05-19,Georgia,Fulton,13121,98153,1393,1021902,64,0
2021-05-19,Georgia,Gwinnett,13135,102111,1161,902298,84,2
2021-05-19,Georgia,Hall,13139,27570,474,195961,15,1
2021-05-20,Georgia,Cobb,13067,79480,1066,745057,65,2
2021-05-20,Georgia,DeKalb,13089,66825,1032,743187,46,5
2021-05-20,Georgia,Fulton,13121,98229,1395,1021902,76,2
2021-05-20,Georgia,Gwinnett,13135,102182,1161,902298,71,0
2021-05-20,Georgia,Hall,13139,27593,474,195961,23,0
2021-05-21,Georgia,Cobb,13067,79541,1067,745057,61,1
2021-05-21,Georgia,DeKalb,13089,66868,1035,743187,43,3
2021-05-21,Georgia,Fulton,13121,98293,1398,1021902,64,3
2021-05-21,Georgia,Gwinnett,13135,102228,1164,902298,46,3
2021-05-21,Georgia,Hall,13139,27602,474,195961,9,0
2021-05-22,Georgia,Cobb,13067,79583,1070,745057,42,3
2021-05-22,Georgia,DeKalb,13089,66891,1038,743187,23,3
2021-05-22,Georgia,Fulton,13121,98351,1404,1021902,58,6
2021-05-22,Georgia,Gwinnett,13135,102281,1169,902298,53,5
2021-05-22,Georgia,Hall,13139,27610,475,195961,8,1
2021-05-23,Georgia,Cobb,13067,79626,1070,745057,43,0
2021-05-23,Georgia,DeKalb,13089,66918,1038,743187,27,0
2021-05-23,Georgia,Fulton,13121,98401,1404,1021902,50,0
2021-05-23,Georgia,Gwinnett,13135,102313,1169,902298,32,0
2021-05-23,Georgia,Hall,13139,27616,475,195961,6,0
2021-05-24,Georgia,Cobb,13067,79645,1070,745057,19,0
2021-05-24,Georgia,DeKalb,13089,66933,1038,743187,15,0
2021-05-24,Georgia,Fulton,13121,98444,1404,1021902,43,0
2021-05-24,Georgia,Gwinnett,13135,102337,1170,902298,24,1
2021-05-24,Georgia,Hall,13139,27624,475,195961,8,0
2021-05-25,Georgia,Cobb,13067,79696,1073,745057,51,3
2021-05-25,Georgia,DeKalb,13089,66994,1039,743187,61,1
2021-05-25,Georgia,Fulton,13121,98477,1406,1021902,33,2
2021-05-25,Georgia,Gwinnett,13135,102403,1173,902298,66,3
2021-05-25,Georgia,Hall,13139,27635,475,195961,11,0
2021-05-26,Georgia,Cobb,13067,79728,1073,745057,32,0
2021-05-26,Georgia,DeKalb,13089,67014,1041,743187,20,2
2021-05-26,Georgia,Fulton,13121,98532,1408,1021902,55,2
2021-05-26,Georgia,Gwinnett,13135,102439,1175,902298,36,2
2021-05-26,Georgia,Hall,13139,27640,475,195961,5,0
2021-05-27,Georgia,Cobb,13067,79805,1075,745057,77,2
2021-05-27,Georgia,DeKalb,13089,67056,1043,743187,42,2
2021-05-27,Georgia,Fulton,13121,98519,1410,1021902,-13,2
2021-05-27,Georgia,Gwinnett,13135,102513,1175,902298,74,0
2021-05-27,Georgia,Hall,13139,27656,478,195961,16,3
2021-05-28,Georgia,Cobb,13067,79857,1080,745057,52,5
2021-05-28,Georgia,DeKalb,13089,67089,1044,743187,33,1
2021-05-28,Georgia,Fulton,13121,98547,1419,1021902,28,9
2021-05-28,Georgia,Gwinnett,13135,102549,1178,902298,36,3
2021-05-28,Georgia,Hall,13139,27675,483,195961,19,5
2021-05-29,Georgia,Cobb,13067,79890,1080,745057,33,0
2021-05-29,Georgia,DeKalb,13089,67124,1044,743187,35,0
2021-05-29,Georgia,Fulton,13121,98603,1419,1021902,56,0
2021-05-29,Georgia,Gwinnett,13135,102599,1179,902298,50,1
2021-05-29,Georgia,Hall,13139,27683,483,195961,8,0
2021-05-30,Georgia,Cobb,13067,79908,1080,745057,18,0
2021-05-30,Georgia,DeKalb,13089,67140,1044,743187,16,0
2021-05-30,Georgia,Fulton,13121,98622,1419,1021902,19,0
2021-05-30,Georgia,Gwinnett,13135,102625,1179,902298,26,0
2021-05-30,Georgia,Hall,13139,27685,483,195961,2,0
2021-05-31,Georgia,Cobb,13067,79930,1080,745057,22,0
2021-05-31,Georgia,DeKalb,13089,67151,1044,743187,11,0
2021-05-31,Georgia,Fulton,13121,98648,1419,1021902,26,0
2021-05-31,Georgia,Gwinnett,13135,102647,1179,902298,22,0
2021-05-31,Georgia,Hall,13139,27690,483,195961,5,0
2021-06-01,Georgia,Cobb,13067,79948,1080,745057,18,0
2021-06-01,Georgia,DeKalb,13089,67169,1044,743187,18,0
2021-06-01,Georgia,Fulton,13121,98670,1419,1021902,22,0
2021-06-01,Georgia,Gwinnett,13135,102671,1179,902298,24,0
2021-06-01,Georgia,Hall,13139,27696,483,195961,6,0
2021-06-02,Georgia,Cobb,13067,79981,1082,745057,33,2
2021-06-02,Georgia,DeKalb,13089,67178,1045,743187,9,1
2021-06-02,Georgia,Fulton,13121,98699,1423,1021902,29,4
2021-06-02,Georgia,Gwinnett,13135,102708,1181,902298,37,2
2021-06-02,Georgia,Hall,13139,27705,483,195961,9,0
2021-06-03,Georgia,Cobb,13067,80015,1085,745057,34,3
2021-06-03,Georgia,DeKalb,13089,67204,1048,743187,26,3
2021-06-03,Georgia,Fulton,13121,98749,1426,1021902,50,3
2021-06-03,Georgia,Gwinnett,13135,102759,1181,902298,51,0
2021-06-03,Georgia,Hall,13139,27715,483,195961,10,0
2021-06-04,Georgia,Cobb,13067,80055,1087,745057,40,2
2021-06-04,Georgia,DeKalb,13089,67233,1050,743187,29,2
2021-06-04,Georgia,Fulton,13121,98783,1430,1021902,34,4
2021-06-04,Georgia,Gwinnett,13135,102799,1182,902298,40,1
2021-06-04,Georgia,Hall,13139,27725,483,195961,10,0
2021-06-05,Georgia,Cobb,13067,80073,1088,745057,18,1
2021-06-05,Georgia,DeKalb,13089,67256,1052,743187,23,2
2021-06-05,Georgia,Fulton,13121,98822,1435,1021902,39,5
2021-06-05,Georgia,Gwinnett,13135,102840,1190,902298,41,8
2021-06-05,Georgia,Hall,13139,27735,483,195961,10,0
2021-06-06,Georgia,Cobb,13067,80098,1088,745057,25,0
2021-06-06,Georgia,DeKalb,13089,67265,1052,743187,9,0
2021-06-06,Georgia,Fulton,13121,98848,1435,1021902,26,0
2021-06-06,Georgia,Gwinnett,13135,102858,1190,902298,18,0
2021-06-06,Georgia,Hall,13139,27738,483,195961,3,0
2021-06-07,Georgia,Cobb,13067,80113,1088,745057,15,0
2021-06-07,Georgia,DeKalb,13089,67280,1052,743187,15,0
2021-06-07,Georgia,Fulton,13121,98869,1435,1021902,21,0
2021-06-07,Georgia,Gwinnett,13135,102872,1190,902298,14,0
2021-06-07,Georgia,Hall,13139,27744,483,195961,6,0
2021-06-08,Georgia,Cobb,13067,80133,1090,745057,20,2
2021-06-08,Georgia,DeKalb,13089,67303,1052,743187,23,0
2021-06-08,Georgia,Fulton,13121,98906,1436,1021902,37,1
2021-06-08,Georgia,Gwinnett,13135,102909,1192,902298,37,2
2021-06-08,Georgia,Hall,13139,27831,484,195961,87,1
2021-06-09,Georgia,Cobb,13067,80157,1090,745057,24,0
2021-06-09,Georgia,DeKalb,13089,67317,1053,743187,14,1
2021-06-09,Georgia,Fulton,13121,98943,1436,1021902,37,0
2021-06-09,Georgia,Gwinnett,13135,102943,1194,902298,34,2
2021-06-09,Georgia,Hall,13139,27851,484,195961,20,0
2021-06-10,Georgia,Cobb,13067,80190,1093,745057,33,3
2021-06-10,Georgia,DeKalb,13089,67339,1056,743187,22,3
2021-06-10,Georgia,Fulton,13121,98967,1444,1021902,24,8
2021-06-10,Georgia,Gwinnett,13135,102988,1196,902298,45,2
2021-06-10,Georgia,Hall,13139,27860,485,195961,9,1
2021-06-11,Georgia,Cobb,13067,80218,1096,745057,28,3
2021-06-11,Georgia,DeKalb,13089,67361,1057,743187,22,1
2021-06-11,Georgia,Fulton,13121,99002,1450,1021902,35,6
2021-06-11,Georgia,Gwinnett,13135,103024,1194,902298,36,-2
2021-06-11,Georgia,Hall,13139,27867,489,195961,7,4
2021-06-12,Georgia,Cobb,13067,80241,1096,745057,23,0
2021-06-12,Georgia,DeKalb,13089,67387,1059,743187,26,2
2021-06-12,Georgia,Fulton,13121,99023,1450,1021902,21,0
2021-06-12,Georgia,Gwinnett,13135,103047,1194,902298,23,0
2021-06-12,Georgia,Hall,13139,27894,489,195961,27,0
2021-06-13,Georgia,Cobb,13067,80260,1096,745057,19,0
2021-06-13,Georgia,DeKalb,13089,67407,1059,743187,20,0
2021-06-13,Georgia,Fulton,13121,99046,1450,1021902,23,0
2021-06-13,Georgia,Gwinnett,13135,103063,1194,902298,16,0
2021-06-13,Georgia,Hall,13139,27901,489,195961,7,0
2021-06-14,Georgia,Cobb,13067,80277,1096,745057,17,0
2021-06-14,Georgia,DeKalb,13089,67422,1060,743187,15,1
2021-06-14,Georgia,Fulton,13121,99058,1450,1021902,12,0
2021-06-14,Georgia,Gwinnett,13135,103083,1194,902298,20,0
2021-06-14,Georgia,Hall,13139,27905,489,195961,4,0
2021-06-15,Georgia,Cobb,13067,80302,1096,745057,25,0
2021-06-15,Georgia,DeKalb,13089,67466,1060,743187,44,0
2021-06-15,Georgia,Fulton,13121,99124,1451,1021902,66,1
2021-06-15,Georgia,Gwinnett,13135,103062,1198,902298,-21,4
2021-06-15,Georgia,Hall,13139,27910,489,195961,5,0
2021-06-16,Georgia,Cobb,13067,80329,1097,745057,27,1
2021-06-16,Georgia,DeKalb,13089,67475,1064,743187,9,4
2021-06-16,Georgia,Fulton,13121,99172,1456,1021902,48,5
2021-06-16,Georgia,Gwinnett,13135,103089,1204,902298,27,6
2021-06-16,Georgia,Hall,13139,27917,489,195961,7,0
2021-06-17,Georgia,Cobb,13067,80369,1099,745057,40,2
2021-06-17,Georgia,DeKalb,13089,67509,1069,743187,34,5
2021-06-17,Georgia,Fulton,13121,99219,1456,1021902,47,0
2021-06-17,Georgia,Gwinnett,13135,103098,1205,902298,9,1
2021-06-17,Georgia,Hall,13139,27924,489,195961,7,0
2021-06-18,Georgia,Cobb,13067,80405,1101,745057,36,2
2021-06-18,Georgia,DeKalb,13089,67521,1071,743187,12,2
2021-06-18,Georgia,Fulton,13121,99255,1461,1021902,36,5
2021-06-18,Georgia,Gwinnett,13135,103126,1206,902298,28,1
2021-06-18,Georgia,Hall,13139,27926,489,195961,2,0
2021-06-19,Georgia,Cobb,13067,80425,1102,745057,20,1
2021-06-19,Georgia,DeKalb,13089,67545,1070,743187,24,-1
2021-06-19,Georgia,Fulton,13121,99307,1464,1021902,52,3
2021-06-19,Georgia,Gwinnett,13135,103146,1207,902298,20,1
2021-06-19,Georgia,Hall,13139,27927,487,195961,1,-2
2021-06-20,Georgia,Cobb,13067,80440,1101,745057,15,-1
2021-06-20,Georgia,DeKalb,13089,67561,1070,743187,16,0
2021-06-20,Georgia,Fulton,13121,99337,1464,1021902,30,0
2021-06-20,Georgia,Gwinnett,13135,103168,1207,902298,22,0
2021-06-20,Georgia,Hall,13139,27928,487,195961,1,0
2021-06-21,Georgia,Cobb,13067,80455,1101,745057,15,0
2021-06-21,Georgia,DeKalb,13089,67568,1070,743187,7,0
2021-06-21,Georgia,Fulton,13121,99354,1464,1021902,17,0
2021-06-21,Georgia,Gwinnett,13135,103184,1207,902298,16,0
2021-06-21,Georgia,Hall,13139,27929,487,195961,1,0
2021-06-22,Georgia,Cobb,13067,80445,1103,745057,-10,2
2021-06-22,Georgia,DeKalb,13089,67600,1070,743187,32,0
2021-06-22,Georgia,Fulton,13121,99387,1462,1021902,33,-2
2021-06-22,Georgia,Gwinnett,13135,103193,1207,902298,9,0
2021-06-22,Georgia,Hall,13139,27939,487,195961,10,0
2021-06-23,Georgia,Cobb,13067,80479,1104,745057,34,1
2021-06-23,Georgia,DeKalb,13089,67634,1072,743187,34,2
2021-06-23,Georgia,Fulton,13121,99425,1464,1021902,38,2
2021-06-23,Georgia,Gwinnett,13135,103211,1208,902298,18,1
2021-06-23,Georgia,Hall,13139,27953,487,195961,14,0
2021-06-24,Georgia,Cobb,13067,80495,1104,745057,16,0
2021-06-24,Georgia,DeKalb,13089,67656,1073,743187,22,1
2021-06-24,Georgia,Fulton,13121,99450,1466,1021902,25,2
2021-06-24,Georgia,Gwinnett,13135,103246,1208,902298,35,0
2021-06-24,Georgia,Hall,13139,27955,488,195961,2,1
2021-06-25,Georgia,Cobb,13067,80505,1105,745057,10,1
2021-06-25,Georgia,DeKalb,13089,67678,1072,743187,22,-1
2021-06-25,Georgia,Fulton,13121,99472,1468,1021902,22,2
2021-06-25,Georgia,Gwinnett,13135,103259,1207,902298,13,-1
2021-06-25,Georgia,Hall,13139,27961,489,195961,6,1
2021-06-26,Georgia,Cobb,13067,80528,1107,745057,23,2
2021-06-26,Georgia,DeKalb,13089,67710,1074,743187,32,2
2021-06-26,Georgia,Fulton,13121,99510,1471,1021902,38,3
2021-06-26,Georgia,Gwinnett,13135,103295,1207,902298,36,0
2021-06-26,Georgia,Hall,13139,27963,491,195961,2,2
2021-06-27,Georgia,Cobb,13067,80554,1107,745057,26,0
2021-06-27,Georgia,DeKalb,13089,67727,1074,743187,17,0
2021-06-27,Georgia,Fulton,13121,99529,1471,1021902,19,0
2021-06-27,Georgia,Gwinnett,13135,103330,1207,902298,35,0
2021-06-27,Georgia,Hall,13139,27963,491,195961,0,0
2021-06-28,Georgia,Cobb,13067,80542,1107,745057,-12,0
2021-06-28,Georgia,DeKalb,13089,67745,1074,743187,18,0
2021-06-28,Georgia,Fulton,13121,99555,1471,1021902,26,0
2021-06-28,Georgia,Gwinnett,13135,103349,1207,902298,19,0
2021-06-28,Georgia,Hall,13139,27964,491,195961,1,0
2021-06-29,Georgia,Cobb,13067,80542,1107,745057,0,0
2021-06-29,Georgia,DeKalb,13089,67745,1074,743187,0,0
2021-06-29,Georgia,Fulton,13121,99555,1471,1021902,0,0
2021-06-29,Georgia,Gwinnett,13135,103349,1207,902298,0,0
2021-06-29,Georgia,Hall,13139,27964,491,195961,0,0
2021-06-30,Georgia,Cobb,13067,80650,1110,745057,108,3
2021-06-30,Georgia,DeKalb,13089,67767,1074,743187,22,0
2021-06-30,Georgia,Fulton,13121,99633,1473,1021902,78,2
2021-06-30,Georgia,Gwinnett,13135,103415,1207,902298,66,0
2021-06-30,Georgia,Hall,13139,27992,491,195961,28,0
2021-07-01,Georgia,Cobb,13067,80677,1110,745057,27,0
2021-07-01,Georgia,DeKalb,13089,67771,1075,743187,4,1
2021-07-01,Georgia,Fulton,13121,99668,1473,1021902,35,0
2021-07-01,Georgia,Gwinnett,13135,103450,1207,902298,35,0
2021-07-01,Georgia,Hall,13139,28007,492,195961,15,1
2021-07-02,Georgia,Cobb,13067,80705,1110,745057,28,0
2021-07-02,Georgia,DeKalb,13089,67785,1075,743187,14,0
2021-07-02,Georgia,Fulton,13121,99715,1474,1021902,47,1
2021-07-02,Georgia,Gwinnett,13135,103473,1208,902298,23,1
2021-07-02,Georgia,Hall,13139,28017,492,195961,10,0
2021-07-03,Georgia,Cobb,13067,80705,1110,745057,0,0
2021-07-03,Georgia,DeKalb,13089,67785,1075,743187,0,0
2021-07-03,Georgia,Fulton,13121,99715,1474,1021902,0,0
2021-07-03,Georgia,Gwinnett,13135,103473,1208,902298,0,0
2021-07-03,Georgia,Hall,13139,28017,492,195961,0,0
2021-07-04,Georgia,Cobb,13067,80705,1110,745057,0,0
2021-07-04,Georgia,DeKalb,13089,67785,1075,743187,0,0
2021-07-04,Georgia,Fulton,13121,99715,1474,1021902,0,0
2021-07-04,Georgia,Gwinnett,13135,103473,1208,902298,0,0
2021-07-04,Georgia,Hall,13139,28017,492,195961,0,0
2021-07-05,Georgia,Cobb,13067,80705,1110,745057,0,0
2021-07-05,Georgia,DeKalb,13089,67785,1075,743187,0,0
2021-07-05,Georgia,Fulton,13121,99715,1474,1021902,0,0
2021-07-05,Georgia,Gwinnett,13135,103473,1208,902298,0,0
2021-07-05,Georgia,Hall,13139,28017,492,195961,0,0
2021-07-06,Georgia,Cobb,13067,80769,1111,745057,64,1
2021-07-06,Georgia,DeKalb,13089,67853,1075,743187,68,0
2021-07-06,Georgia,Fulton,13121,99866,1475,1021902,151,1
2021-07-06,Georgia,Gwinnett,13135,103555,1208,902298,82,0
2021-07-06,Georgia,Hall,13139,28044,493,195961,27,1
2021-07-07,Georgia,Cobb,13067,80827,1111,745057,58,0
2021-07-07,Georgia,DeKalb,13089,67876,1076,743187,23,1
2021-07-07,Georgia,Fulton,13121,99908,1476,1021902,42,1
2021-07-07,Georgia,Gwinnett,13135,103597,1208,902298,42,0
2021-07-07,Georgia,Hall,13139,28071,494,195961,27,1
2021-07-08,Georgia,Cobb,13067,80897,1112,745057,70,1
2021-07-08,Georgia,DeKalb,13089,67900,1075,743187,24,-1
2021-07-08,Georgia,Fulton,13121,99990,1477,1021902,82,1
2021-07-08,Georgia,Gwinnett,13135,103683,1208,902298,86,0
2021-07-08,Georgia,Hall,13139,28087,494,195961,16,0
2021-07-09,Georgia,Cobb,13067,80946,1111,745057,49,-1
2021-07-09,Georgia,DeKalb,13089,67959,1077,743187,59,2
2021-07-09,Georgia,Fulton,13121,100067,1477,1021902,77,0
2021-07-09,Georgia,Gwinnett,13135,103752,1212,902298,69,4
2021-07-09,Georgia,Hall,13139,28096,496,195961,9,2
2021-07-10,Georgia,Cobb,13067,80946,1111,745057,0,0
2021-07-10,Georgia,DeKalb,13089,67959,1077,743187,0,0
2021-07-10,Georgia,Fulton,13121,100067,1477,1021902,0,0
2021-07-10,Georgia,Gwinnett,13135,103752,1212,902298,0,0
2021-07-10,Georgia,Hall,13139,28096,496,195961,0,0
2021-07-11,Georgia,Cobb,13067,80946,1111,745057,0,0
2021-07-11,Georgia,DeKalb,13089,67959,1077,743187,0,0
2021-07-11,Georgia,Fulton,13121,100067,1477,1021902,0,0
2021-07-11,Georgia,Gwinnett,13135,103752,1212,902298,0,0
2021-07-11,Georgia,Hall,13139,28096,496,195961,0,0
2021-07-12,Georgia,Cobb,13067,81062,1112,745057,116,1
2021-07-12,Georgia,DeKalb,13089,68049,1079,743187,90,2
2021-07-12,Georgia,Fulton,13121,100238,1478,1021902,171,1
2021-07-12,Georgia,Gwinnett,13135,103889,1212,902298,137,0
2021-07-12,Georgia,Hall,13139,28125,495,195961,29,-1
2021-07-13,Georgia,Cobb,13067,81125,1114,745057,63,2
2021-07-13,Georgia,DeKalb,13089,68100,1080,743187,51,1
2021-07-13,Georgia,Fulton,13121,100332,1479,1021902,94,1
2021-07-13,Georgia,Gwinnett,13135,103963,1214,902298,74,2
2021-07-13,Georgia,Hall,13139,28142,497,195961,17,2
2021-07-14,Georgia,Cobb,13067,81223,1114,745057,98,0
2021-07-14,Georgia,DeKalb,13089,68167,1080,743187,67,0
2021-07-14,Georgia,Fulton,13121,100444,1479,1021902,112,0
2021-07-14,Georgia,Gwinnett,13135,104053,1214,902298,90,0
2021-07-14,Georgia,Hall,13139,28159,497,195961,17,0
2021-07-15,Georgia,Cobb,13067,81302,1115,745057,79,1
2021-07-15,Georgia,DeKalb,13089,68222,1081,743187,55,1
2021-07-15,Georgia,Fulton,13121,100536,1481,1021902,92,2
2021-07-15,Georgia,Gwinnett,13135,104139,1214,902298,86,0
2021-07-15,Georgia,Hall,13139,28174,497,195961,15,0
2021-07-16,Georgia,Cobb,13067,81369,1117,745057,67,2
2021-07-16,Georgia,DeKalb,13089,68285,1081,743187,63,0
2021-07-16,Georgia,Fulton,13121,100625,1481,1021902,89,0
2021-07-16,Georgia,Gwinnett,13135,104217,1215,902298,78,1
2021-07-16,Georgia,Hall,13139,28188,497,195961,14,0
2021-07-17,Georgia,Cobb,13067,81369,1117,745057,0,0
2021-07-17,Georgia,DeKalb,13089,68285,1081,743187,0,0
2021-07-17,Georgia,Fulton,13121,100625,1481,1021902,0,0
2021-07-17,Georgia,Gwinnett,13135,104217,1215,902298,0,0
2021-07-17,Georgia,Hall,13139,28188,497,195961,0,0
2021-07-18,Georgia,Cobb,13067,81369,1117,745057,0,0
2021-07-18,Georgia,DeKalb,13089,68285,1081,743187,0,0
2021-07-18,Georgia,Fulton,13121,100625,1481,1021902,0,0
2021-07-18,Georgia,Gwinnett,13135,104217,1215,902298,0,0
2021-07-18,Georgia,Hall,13139,28188,497,195961,0,0
2021-07-19,Georgia,Cobb,13067,81586,1119,745057,217,2
2021-07-19,Georgia,DeKalb,13089,68474,1081,743187,189,0
2021-07-19,Georgia,Fulton,13121,100938,1481,1021902,313,0
2021-07-19,Georgia,Gwinnett,13135,104432,1215,902298,215,0
2021-07-19,Georgia,Hall,13139,28230,498,195961,42,1
2021-07-20,Georgia,Cobb,13067,81672,1120,745057,86,1
2021-07-20,Georgia,DeKalb,13089,68583,1081,743187,109,0
2021-07-20,Georgia,Fulton,13121,101054,1483,1021902,116,2
2021-07-20,Georgia,Gwinnett,13135,104520,1215,902298,88,0
2021-07-20,Georgia,Hall,13139,28249,498,195961,19,0
2021-07-21,Georgia,Cobb,13067,81846,1120,745057,174,0
2021-07-21,Georgia,DeKalb,13089,68718,1082,743187,135,1
2021-07-21,Georgia,Fulton,13121,101234,1484,1021902,180,1
2021-07-21,Georgia,Gwinnett,13135,104658,1215,902298,138,0
2021-07-21,Georgia,Hall,13139,28289,498,195961,40,0
2021-07-22,Georgia,Cobb,13067,81992,1120,745057,146,0
2021-07-22,Georgia,DeKalb,13089,68819,1082,743187,101,0
2021-07-22,Georgia,Fulton,13121,101408,1484,1021902,174,0
2021-07-22,Georgia,Gwinnett,13135,104762,1215,902298,104,0
2021-07-22,Georgia,Hall,13139,28328,499,195961,39,1
2021-07-23,Georgia,Cobb,13067,82145,1120,745057,153,0
2021-07-23,Georgia,DeKalb,13089,68964,1082,743187,145,0
2021-07-23,Georgia,Fulton,13121,101623,1485,1021902,215,1
2021-07-23,Georgia,Gwinnett,13135,104915,1215,902298,153,0
2021-07-23,Georgia,Hall,13139,28370,499,195961,42,0
2021-07-24,Georgia,Cobb,13067,82145,1120,745057,0,0
2021-07-24,Georgia,DeKalb,13089,68964,1082,743187,0,0
2021-07-24,Georgia,Fulton,13121,101623,1485,1021902,0,0
2021-07-24,Georgia,Gwinnett,13135,104915,1215,902298,0,0
2021-07-24,Georgia,Hall,13139,28370,499,195961,0,0
2021-07-25,Georgia,Cobb,13067,82145,1120,745057,0,0
2021-07-25,Georgia,DeKalb,13089,68964,1082,743187,0,0
2021-07-25,Georgia,Fulton,13121,101623,1485,1021902,0,0
2021-07-25,Georgia,Gwinnett,13135,104915,1215,902298,0,0
2021-07-25,Georgia,Hall,13139,28370,499,195961,0,0
2021-07-26,Georgia,Cobb,13067,82516,1122,745057,371,2
2021-07-26,Georgia,DeKalb,13089,69321,1083,743187,357,1
2021-07-26,Georgia,Fulton,13121,102231,1487,1021902,608,2
2021-07-26,Georgia,Gwinnett,13135,105261,1215,902298,346,0
2021-07-26,Georgia,Hall,13139,28447,499,195961,77,0
2021-07-27,Georgia,Cobb,13067,82756,1122,745057,240,0
2021-07-27,Georgia,DeKalb,13089,69517,1084,743187,196,1
2021-07-27,Georgia,Fulton,13121,102513,1488,1021902,282,1
2021-07-27,Georgia,Gwinnett,13135,105481,1215,902298,220,0
2021-07-27,Georgia,Hall,13139,28511,500,195961,64,1
2021-07-28,Georgia,Cobb,13067,82983,1122,745057,227,0
2021-07-28,Georgia,DeKalb,13089,69699,1084,743187,182,0
2021-07-28,Georgia,Fulton,13121,102779,1490,1021902,266,2
2021-07-28,Georgia,Gwinnett,13135,105692,1215,902298,211,0
2021-07-28,Georgia,Hall,13139,28560,500,195961,49,0
2021-07-29,Georgia,Cobb,13067,83219,1124,745057,236,2
2021-07-29,Georgia,DeKalb,13089,69910,1084,743187,211,0
2021-07-29,Georgia,Fulton,13121,103102,1491,1021902,323,1
2021-07-29,Georgia,Gwinnett,13135,105888,1215,902298,196,0
2021-07-29,Georgia,Hall,13139,28628,500,195961,68,0
2021-07-30,Georgia,Cobb,13067,83362,1124,745057,143,0
2021-07-30,Georgia,DeKalb,13089,70064,1085,743187,154,1
2021-07-30,Georgia,Fulton,13121,103372,1492,1021902,270,1
2021-07-30,Georgia,Gwinnett,13135,106048,1216,902298,160,1
2021-07-30,Georgia,Hall,13139,28673,500,195961,45,0
2021-07-31,Georgia,Cobb,13067,83362,1124,745057,0,0
2021-07-31,Georgia,DeKalb,13089,70064,1085,743187,0,0
